['41669', 'NIFTY-Apr2024-21950-CE', '2024-04-18 14:30:00', '21950', 'CE', [269.45, 263.95, 260.55, 259.9, 255.0, 261.45, 260.9, 253.9, 252.85, 231.85, 234.7, 210.7, 198.35, 210.05, 183.5, 187.35, 198.55, 202.45, 214.65, 202.7, 205.3, 199.2, 248.2, 248.0]]
['41675', 'NIFTY-Apr2024-21950-PE', '2024-04-18 14:30:00', '21950', 'PE', [25.35, 24.05, 22.3, 21.85, 21.3, 19.5, 18.4, 17.85, 17.7, 21.45, 20.15, 25.9, 29.7, 25.4, 34.3, 33.65, 30.1, 28.45, 23.25, 26.75, 25.95, 29.1, 21.45, 21.1]]
['41676', 'NIFTY-Apr2024-22000-CE', '2024-04-18 14:30:00', '22000', 'CE', [230.3, 219.6, 219.15, 216.75, 211.9, 218.5, 218.55, 212.25, 210.4, 189.55, 192.85, 170.8, 159.75, 170.25, 146.4, 150.0, 159.6, 163.4, 174.15, 162.0, 165.15, 161.0, 204.7, 205.0]]
['41696', 'NIFTY-Apr2024-22000-PE', '2024-04-18 14:30:00', '22000', 'PE', [33.55, 32.25, 30.25, 29.7, 28.95, 26.7, 25.45, 25.15, 25.0, 30.3, 28.05, 35.9, 41.0, 35.35, 47.2, 45.6, 41.1, 38.95, 32.3, 36.85, 35.95, 39.6, 28.65, 28.0]]
['41697', 'NIFTY-Apr2024-22050-CE', '2024-04-18 14:30:00', '22050', 'CE', [189.95, 179.65, 179.05, 175.65, 171.0, 177.6, 177.35, 170.9, 169.5, 150.05, 152.45, 133.45, 123.8, 132.75, 112.2, 114.95, 123.15, 126.95, 135.6, 125.4, 128.2, 124.55, 164.5, 161.75]]
['41705', 'NIFTY-Apr2024-22050-PE', '2024-04-18 14:30:00', '22050', 'PE', [43.25, 42.0, 39.85, 39.0, 38.25, 35.4, 34.0, 34.0, 33.9, 40.85, 38.25, 48.3, 55.3, 48.05, 63.25, 60.65, 54.75, 52.3, 44.1, 49.8, 48.9, 53.4, 38.15, 36.0]]
['41706', 'NIFTY-Apr2024-22100-CE', '2024-04-18 14:30:00', '22100', 'CE', [153.15, 143.65, 141.9, 139.95, 135.0, 140.0, 139.8, 134.5, 132.95, 115.55, 117.35, 100.85, 93.25, 100.2, 82.95, 84.85, 91.75, 94.75, 102.0, 93.0, 95.95, 92.3, 126.75, 125.0]]
['41707', 'NIFTY-Apr2024-22100-PE', '2024-04-18 14:30:00', '22100', 'PE', [56.2, 55.6, 53.15, 51.95, 51.75, 47.9, 46.25, 46.75, 46.9, 56.1, 53.1, 65.7, 74.05, 65.35, 83.95, 80.5, 73.15, 70.2, 60.05, 67.55, 66.2, 71.35, 50.7, 48.5]]
['41713', 'NIFTY-Apr2024-22150-CE', '2024-04-18 14:30:00', '22150', 'CE', [119.7, 110.35, 109.3, 106.1, 102.15, 106.75, 106.3, 101.45, 99.9, 85.1, 86.35, 72.75, 66.8, 71.85, 59.0, 60.0, 65.25, 67.5, 73.25, 65.85, 68.3, 65.3, 93.25, 91.0]]
['41715', 'NIFTY-Apr2024-22150-PE', '2024-04-18 14:30:00', '22150', 'PE', [72.9, 72.85, 70.45, 68.9, 69.1, 64.4, 62.8, 64.0, 64.0, 75.75, 72.05, 87.75, 97.95, 87.3, 109.8, 105.6, 96.65, 93.2, 81.2, 90.2, 88.7, 94.0, 67.05, 64.8]]
['41716', 'NIFTY-Apr2024-22200-CE', '2024-04-18 14:30:00', '22200', 'CE', [90.8, 82.35, 81.05, 77.95, 74.3, 77.9, 77.65, 73.4, 71.85, 60.0, 60.4, 50.15, 45.9, 49.2, 40.2, 40.15, 44.15, 46.15, 49.5, 43.95, 45.8, 43.7, 64.8, 60.0]]
['41723', 'NIFTY-Apr2024-22200-PE', '2024-04-18 14:30:00', '22200', 'PE', [93.3, 94.1, 91.45, 90.1, 91.15, 85.65, 83.85, 85.95, 86.1, 100.7, 95.1, 115.05, 126.2, 114.2, 141.0, 135.8, 125.85, 121.55, 107.75, 118.4, 116.4, 121.9, 88.5, 84.75]]
