41933,BANKNIFTY-May2024-52300-PE,2024-05-22 14:30:00,52300,PE
41934,BANKNIFTY-May2024-52400-CE,2024-05-22 14:30:00,52400,CE
41936,BANKNIFTY-May2024-52400-PE,2024-05-22 14:30:00,52400,PE
41940,BANKNIFTY-May2024-52500-CE,2024-05-22 14:30:00,52500,CE
41941,BANKNIFTY-May2024-52500-PE,2024-05-22 14:30:00,52500,PE
41942,BANKNIFTY-May2024-52600-CE,2024-05-22 14:30:00,52600,CE
41943,BANKNIFTY-May2024-52600-PE,2024-05-22 14:30:00,52600,PE
41945,BANKNIFTY-May2024-52700-CE,2024-05-22 14:30:00,52700,CE
41968,BANKNIFTY-May2024-52700-PE,2024-05-22 14:30:00,52700,PE
41969,BANKNIFTY-May2024-52800-CE,2024-05-22 14:30:00,52800,CE
42002,BANKNIFTY-May2024-52800-PE,2024-05-22 14:30:00,52800,PE
42003,BANKNIFTY-May2024-52900-CE,2024-05-22 14:30:00,52900,CE
42004,BANKNIFTY-May2024-52900-PE,2024-05-22 14:30:00,52900,PE
42005,BANKNIFTY-May2024-53000-CE,2024-05-22 14:30:00,53000,CE
42008,BANKNIFTY-May2024-53000-PE,2024-05-22 14:30:00,53000,PE
42009,BANKNIFTY-May2024-53100-CE,2024-05-22 14:30:00,53100,CE
42010,BANKNIFTY-May2024-53100-PE,2024-05-22 14:30:00,53100,PE
42011,BANKNIFTY-May2024-53200-CE,2024-05-22 14:30:00,53200,CE
42012,BANKNIFTY-May2024-53200-PE,2024-05-22 14:30:00,53200,PE
42013,BANKNIFTY-May2024-53300-CE,2024-05-22 14:30:00,53300,CE
42014,BANKNIFTY-May2024-53300-PE,2024-05-22 14:30:00,53300,PE
42016,BANKNIFTY-May2024-53400-CE,2024-05-22 14:30:00,53400,CE
42017,BANKNIFTY-May2024-53400-PE,2024-05-22 14:30:00,53400,PE
42018,BANKNIFTY-May2024-53500-CE,2024-05-22 14:30:00,53500,CE
42019,BANKNIFTY-May2024-53500-PE,2024-05-22 14:30:00,53500,PE
42022,BANKNIFTY-May2024-54000-CE,2024-05-22 14:30:00,54000,CE
42024,BANKNIFTY-May2024-54000-PE,2024-05-22 14:30:00,54000,PE
42025,BANKNIFTY-May2024-54500-CE,2024-05-22 14:30:00,54500,CE
42026,BANKNIFTY-May2024-54500-PE,2024-05-22 14:30:00,54500,PE
44297,BANKNIFTY-May2024-55000-CE,2024-05-22 14:30:00,55000,CE
44299,BANKNIFTY-May2024-55000-PE,2024-05-22 14:30:00,55000,PE
44300,BANKNIFTY-May2024-55500-CE,2024-05-22 14:30:00,55500,CE
44303,BANKNIFTY-May2024-55500-PE,2024-05-22 14:30:00,55500,PE
45641,BANKNIFTY-May2024-56000-CE,2024-05-22 14:30:00,56000,CE
45642,BANKNIFTY-May2024-56000-PE,2024-05-22 14:30:00,56000,PE
45647,BANKNIFTY-May2024-56500-CE,2024-05-22 14:30:00,56500,CE
45648,BANKNIFTY-May2024-56500-PE,2024-05-22 14:30:00,56500,PE
45650,BANKNIFTY-May2024-57000-CE,2024-05-22 14:30:00,57000,CE
45691,BANKNIFTY-May2024-57000-PE,2024-05-22 14:30:00,57000,PE
45801,BANKNIFTY-May2024-57500-CE,2024-05-22 14:30:00,57500,CE
45802,BANKNIFTY-May2024-57500-PE,2024-05-22 14:30:00,57500,PE
45803,BANKNIFTY-May2024-58000-CE,2024-05-22 14:30:00,58000,CE
45832,BANKNIFTY-May2024-58000-PE,2024-05-22 14:30:00,58000,PE
46863,BANKNIFTY-May2024-58500-CE,2024-05-22 14:30:00,58500,CE
46864,BANKNIFTY-May2024-58500-PE,2024-05-22 14:30:00,58500,PE
47636,BANKNIFTY-May2024-59000-CE,2024-05-22 14:30:00,59000,CE
47637,BANKNIFTY-May2024-59000-PE,2024-05-22 14:30:00,59000,PE
47639,BANKNIFTY-May2024-59500-CE,2024-05-22 14:30:00,59500,CE
47640,BANKNIFTY-May2024-59500-PE,2024-05-22 14:30:00,59500,PE
49559,BANKNIFTY-May2024-60000-CE,2024-05-22 14:30:00,60000,CE
49560,BANKNIFTY-May2024-60000-PE,2024-05-22 14:30:00,60000,PE
49568,BANKNIFTY-May2024-60500-CE,2024-05-22 14:30:00,60500,CE
